time,in_temp,in_hum,out_temp,out_hum,AH_in,AH_out,dT,dRH,dAH
2026-03-09 23:35:05,13.18,53.61,13.68,54.4,6.1453261113119595,6.431224965406658,-0.5,-0.7899999999999991,-0.2858988540946985
2026-03-09 23:36:05,13.16,53.57,13.69,54.34,6.1331533970408305,6.4280878223713325,-0.5299999999999994,-0.7700000000000031,-0.29493442533050196
2026-03-09 23:37:17,13.19,53.6,13.66,54.35,6.1479787496351985,6.417406570957129,-0.47000000000000064,-0.75,-0.26942782132193077
2026-03-09 23:38:13,13.15,53.59,13.73,54.19,6.131651060427665,6.426145680467739,-0.5800000000000001,-0.5999999999999943,-0.29449462004007376
2026-03-09 23:39:21,13.16,53.58,13.71,54.32,6.1342982828719,6.433637627634976,-0.5500000000000007,-0.740000000000002,-0.29933934476307567
2026-03-09 23:40:25,13.16,53.58,13.71,54.22,6.1342982828719,6.421793670293971,-0.5500000000000007,-0.6400000000000006,-0.28749538742207026
2026-03-09 23:41:29,13.18,53.56,13.71,54.21,6.139594600296001,6.42060927455987,-0.5300000000000011,-0.6499999999999986,-0.2810146742638686
2026-03-09 23:42:29,13.19,53.61,13.72,54.19,6.1491257605959495,6.4221920239152945,-0.5300000000000011,-0.5799999999999983,-0.273066263319345
2026-03-09 23:43:37,13.15,53.57,13.69,54.25,6.129362703995335,6.417441375849187,-0.5399999999999991,-0.6799999999999997,-0.2880786718538513
2026-03-09 23:44:37,13.16,53.57,13.69,54.23,6.1331533970408305,6.4150754988442635,-0.5299999999999994,-0.6599999999999966,-0.281922101803433
2026-03-09 23:45:45,13.13,53.57,13.68,54.33,6.121787432671931,6.422949492105583,-0.5499999999999989,-0.759999999999998,-0.3011620594336524
2026-03-09 23:46:46,13.16,53.59,13.69,54.24,6.13544316870297,6.416258437346727,-0.5299999999999994,-0.6499999999999986,-0.2808152686437566
2026-03-09 23:47:53,13.16,53.58,13.68,54.34,6.1342982828719,6.424131702577165,-0.5199999999999996,-0.7600000000000051,-0.289833419705265
2026-03-09 23:48:53,13.15,53.57,13.73,54.26,6.129362703995335,6.434446662155,-0.5800000000000001,-0.6899999999999977,-0.30508395815966427
2026-03-09 23:50:02,13.16,53.58,13.66,54.32,6.1342982828719,6.41386430422063,-0.5,-0.740000000000002,-0.2795660213487299
2026-03-09 23:51:01,13.16,53.58,13.72,54.24,6.1342982828719,6.428117648591357,-0.5600000000000005,-0.6600000000000037,-0.29381936571945655
2026-03-09 23:52:09,13.15,53.62,13.65,54.3,6.13508359507616,6.407555931206529,-0.5,-0.6799999999999997,-0.27247233613036936
2026-03-09 23:53:09,13.16,53.61,13.69,54.24,6.137732940365111,6.416258437346727,-0.5299999999999994,-0.6300000000000026,-0.278525496981616
2026-03-09 23:54:17,13.16,53.58,13.68,54.32,6.1342982828719,6.421767281634002,-0.5199999999999996,-0.740000000000002,-0.28746899876210197
2026-03-09 23:55:18,13.15,53.63,13.69,54.27,6.136227773292325,6.41980725285411,-0.5399999999999991,-0.6400000000000006,-0.28357947956178453
2026-03-09 23:56:25,13.18,53.62,13.65,54.28,6.14647241351515,6.405195873773304,-0.47000000000000064,-0.6600000000000037,-0.25872346025815407
2026-03-09 23:57:25,13.16,53.59,13.71,54.22,6.13544316870297,6.421793670293971,-0.5500000000000007,-0.6299999999999955,-0.2863505015910004
2026-03-09 23:58:33,13.15,53.62,13.65,54.25,6.13508359507616,6.401655787623467,-0.5,-0.6300000000000026,-0.266572192547307
2026-03-09 23:59:34,13.16,53.61,13.69,54.21,6.137732940365111,6.412709621839344,-0.5299999999999994,-0.6000000000000014,-0.27497668147423315
2026-03-10 00:00:41,13.16,53.56,13.66,54.19,6.132008511209761,6.398514481695801,-0.5,-0.6299999999999955,-0.2665059704860404
2026-03-10 00:01:41,13.15,53.57,13.71,54.18,6.129362703995335,6.417056087357569,-0.5600000000000005,-0.6099999999999994,-0.2876933833622335
2026-03-10 00:02:49,13.15,53.63,13.65,54.21,6.136227773292325,6.396935672757016,-0.5,-0.5799999999999983,-0.2607078994646912
2026-03-10 00:03:49,13.13,53.61,13.69,54.16,6.126358489183166,6.406794929327039,-0.5599999999999987,-0.5499999999999972,-0.28043644014387326
2026-03-10 00:04:59,13.13,53.62,13.66,54.21,6.127501253310975,6.400875992853466,-0.5299999999999994,-0.5900000000000034,-0.2733747395424908
2026-03-10 00:05:57,13.15,53.6,13.71,54.16,6.132795238643831,6.414687295889367,-0.5600000000000005,-0.5599999999999952,-0.28189205724553634
2026-03-10 00:07:05,13.15,53.63,13.68,54.26,6.136227773292325,6.414674018804507,-0.5299999999999994,-0.6299999999999955,-0.2784462455121819
2026-03-10 00:08:05,13.16,53.63,13.69,54.2,6.140022712027251,6.4115266833368825,-0.5299999999999994,-0.5700000000000003,-0.2715039713096319
2026-03-10 00:09:13,13.16,53.61,13.65,54.22,6.137732940365111,6.398115701473629,-0.4900000000000002,-0.6099999999999994,-0.2603827611085183
2026-03-10 00:10:13,13.12,53.61,13.68,54.15,6.122571083171153,6.401669703617105,-0.5600000000000005,-0.5399999999999991,-0.2790986204459518
2026-03-10 00:11:21,13.15,53.63,13.65,54.19,6.136227773292325,6.394575615323792,-0.5,-0.5599999999999952,-0.25834784203146643
2026-03-10 00:12:21,13.13,53.62,13.69,54.08,6.127501253310975,6.397331421307355,-0.5599999999999987,-0.46000000000000085,-0.26983016799637927
2026-03-10 00:13:30,13.12,53.59,13.65,54.19,6.120286967863124,6.394575615323792,-0.5300000000000011,-0.5999999999999943,-0.2742886474606676
2026-03-10 00:14:29,13.16,53.65,13.68,54.08,6.142312483689388,6.393394230316031,-0.5199999999999996,-0.4299999999999997,-0.2510817466266433
2026-03-10 00:15:37,13.13,53.61,13.65,54.09,6.126358489183166,6.382775328157665,-0.5199999999999996,-0.480000000000004,-0.2564168389744994
2026-03-10 00:16:45,13.13,53.6,13.68,54.01,6.125215725055357,6.385118757014956,-0.5499999999999989,-0.4099999999999966,-0.25990303195959896
2026-03-10 00:17:46,13.13,53.62,13.73,53.92,6.127501253310975,6.394127608245441,-0.5999999999999996,-0.30000000000000426,-0.2666263549344654
2026-03-10 00:18:46,13.13,53.61,13.75,53.9,6.126358489183166,6.399627212984828,-0.6199999999999992,-0.28999999999999915,-0.273268723801662
2026-03-10 00:19:53,13.13,53.62,13.72,54.0,6.127501253310975,6.399674650146263,-0.5899999999999999,-0.38000000000000256,-0.27217339683528774
2026-03-10 00:20:53,13.15,53.64,13.71,54.01,6.137371951508489,6.396921359877856,-0.5600000000000005,-0.36999999999999744,-0.25954940836936746
2026-03-10 00:22:01,13.13,53.62,13.69,54.07,6.127501253310975,6.396148482804893,-0.5599999999999987,-0.45000000000000284,-0.2686472294939177
2026-03-10 00:23:01,13.15,53.63,13.71,54.09,6.136227773292325,6.406396525750662,-0.5600000000000005,-0.46000000000000085,-0.2701687524583365
2026-03-10 00:24:09,13.16,53.63,13.66,54.14,6.140022712027251,6.392610703801636,-0.5,-0.509999999999998,-0.2525879917743854
2026-03-10 00:25:09,13.13,53.64,13.68,54.15,6.129786781566592,6.401669703617105,-0.5499999999999989,-0.509999999999998,-0.271882922050513
2026-03-10 00:26:17,13.15,53.64,13.65,54.21,6.137371951508489,6.396935672757016,-0.5,-0.5700000000000003,-0.25956372124852756
2026-03-10 00:27:17,13.13,53.62,13.68,54.25,6.127501253310975,6.4134918083329255,-0.5499999999999989,-0.6300000000000026,-0.28599055502195014
2026-03-10 00:28:25,13.13,53.62,13.64,54.3,6.127501253310975,6.4036111827228375,-0.5099999999999998,-0.6799999999999997,-0.2761099294118621
2026-03-10 00:29:25,13.15,53.63,13.71,54.3,6.136227773292325,6.431268836166774,-0.5600000000000005,-0.6699999999999946,-0.2950410628744491
2026-03-10 00:30:34,13.13,53.65,13.68,54.4,6.130929545694403,6.431224965406658,-0.5499999999999989,-0.75,-0.3002954197122554
2026-03-10 00:31:33,13.11,53.64,13.69,54.37,6.122209769164493,6.431636637878714,-0.5800000000000001,-0.7299999999999969,-0.30942686871422165
2026-03-10 00:34:50,13.12,53.68,13.4,54.87,6.130565486749254,6.375801811447819,-0.28000000000000114,-1.1899999999999977,-0.24523632469856516
2026-03-10 00:35:52,13.13,53.68,13.52,54.48,6.134357838077827,6.377509766484213,-0.3899999999999988,-0.7999999999999972,-0.24315192840638566
2026-03-10 00:36:57,13.11,53.64,13.58,54.31,6.122209769164493,6.381161971109435,-0.47000000000000064,-0.6700000000000017,-0.2589522019449424
2026-03-10 00:37:57,13.12,53.66,13.61,54.23,6.128281371441226,6.38354973191607,-0.4900000000000002,-0.5700000000000003,-0.2552683604748447
2026-03-10 00:39:05,13.11,53.67,13.6,54.24,6.125633823845234,6.3807949021047,-0.4900000000000002,-0.5700000000000003,-0.25516107825946577
2026-03-10 00:40:05,13.13,53.65,13.65,54.1,6.130929545694403,6.383955356874278,-0.5199999999999996,-0.45000000000000284,-0.2530258111798753
2026-03-10 00:41:17,13.09,53.67,13.62,54.19,6.1180607284784045,6.382771666969747,-0.5299999999999994,-0.519999999999996,-0.2647109384913424
2026-03-10 00:42:14,13.12,53.66,13.66,54.05,6.128281371441226,6.38198390359214,-0.5400000000000009,-0.39000000000000057,-0.2537025321509141
2026-03-10 00:43:21,13.09,53.67,13.62,54.09,6.1180607284784045,6.3709931623250355,-0.5299999999999994,-0.4200000000000017,-0.252932433846631
2026-03-10 00:44:22,13.12,53.63,13.66,54.02,6.124855198479183,6.378441636855642,-0.5400000000000009,-0.39000000000000057,-0.253586438376459
2026-03-10 00:45:29,13.13,53.68,13.65,54.06,6.134357838077827,6.3792352420078275,-0.5199999999999996,-0.38000000000000256,-0.24487740393000035
2026-03-10 00:46:30,13.12,53.67,13.68,54.01,6.12942342909524,6.385118757014956,-0.5600000000000005,-0.3399999999999963,-0.2556953279197156
2026-03-10 00:47:41,13.13,53.66,13.66,54.05,6.1320723098222105,6.38198390359214,-0.5299999999999994,-0.39000000000000057,-0.24991159376992922
2026-03-10 00:48:38,13.09,53.68,13.68,53.89,6.119200668990512,6.3709322313559715,-0.5899999999999999,-0.21000000000000085,-0.25173156236545946
2026-03-10 00:49:45,13.12,53.68,13.69,53.95,6.130565486749254,6.381953220775366,-0.5700000000000003,-0.2700000000000031,-0.25138773402611214
2026-03-10 00:50:45,13.12,53.67,13.68,53.94,6.12942342909524,6.376843283713882,-0.5600000000000005,-0.269999999999996,-0.24741985461864147
2026-03-10 00:51:53,13.11,53.68,13.65,54.0,6.126775175405481,6.3721550697081515,-0.5400000000000009,-0.3200000000000003,-0.24537989430267082
2026-03-10 00:52:53,13.11,53.68,13.65,53.96,6.126775175405481,6.367434954841701,-0.5400000000000009,-0.28000000000000114,-0.2406597794362204
2026-03-10 00:54:01,13.13,53.66,13.65,54.01,6.1320723098222105,6.373335098424763,-0.5199999999999996,-0.3500000000000014,-0.2412627886025529
2026-03-10 00:55:01,13.11,53.67,13.68,53.93,6.125633823845234,6.3756610732423,-0.5700000000000003,-0.259999999999998,-0.2500272493970659
2026-03-10 00:58:18,13.08,53.7,13.43,54.47,6.117694943194001,6.341048286772996,-0.34999999999999964,-0.769999999999996,-0.22335334357899495
2026-03-10 00:59:17,13.09,53.68,13.5,54.2,6.119200668990512,6.336914353485207,-0.41000000000000014,-0.5200000000000031,-0.21771368449469453
2026-03-10 01:00:25,13.11,53.67,13.52,54.15,6.125633823845234,6.338879476048461,-0.41000000000000014,-0.4799999999999969,-0.21324565220322622
2026-03-10 01:01:25,13.12,53.73,13.58,54.06,6.136275775019327,6.351788181885032,-0.46000000000000085,-0.3300000000000054,-0.21551240686570505
2026-03-10 01:02:33,13.12,53.7,13.54,54.1,6.132849602057284,6.340838547198639,-0.41999999999999993,-0.3999999999999986,-0.2079889451413548
2026-03-10 01:03:33,13.11,53.68,13.61,54.04,6.126775175405481,6.361184353913783,-0.5,-0.35999999999999943,-0.23440917850830267
2026-03-10 01:04:41,13.09,53.68,13.57,54.01,6.119200668990512,6.342004431469805,-0.4800000000000004,-0.3299999999999983,-0.2228037624792929
2026-03-10 01:05:41,13.09,53.69,13.6,53.96,6.120340609502619,6.34785569538292,-0.5099999999999998,-0.2700000000000031,-0.22751508588030145
2026-03-10 01:06:49,13.11,53.7,13.61,53.99,6.129057878525974,6.355298728123708,-0.5,-0.28999999999999915,-0.22624084959773416
2026-03-10 01:07:49,13.11,53.73,13.61,53.89,6.132481933206716,6.3435274765435565,-0.5,-0.1600000000000037,-0.21104554333684078
2026-03-10 01:08:58,13.09,53.7,13.61,53.93,6.121480550014727,6.348235977175616,-0.5199999999999996,-0.22999999999999687,-0.2267554271608887
2026-03-10 01:10:00,13.09,53.71,13.62,53.89,6.122620490526834,6.347436153035611,-0.5299999999999994,-0.17999999999999972,-0.22481566250877716
2026-03-10 01:11:05,13.08,53.72,13.66,53.93,6.1199734143087845,6.3678148366461444,-0.5800000000000001,-0.21000000000000085,-0.24784142233735995
2026-03-10 01:12:06,13.11,53.69,13.66,53.88,6.127916526965728,6.36191105875198,-0.5500000000000007,-0.19000000000000483,-0.2339945317862524
2026-03-10 01:13:13,13.09,53.72,13.65,53.9,6.1237604310389395,6.360354782542026,-0.5600000000000005,-0.17999999999999972,-0.2365943515030864
2026-03-10 01:14:17,13.11,53.71,13.64,53.91,6.130199230086221,6.357618395222618,-0.5300000000000011,-0.19999999999999574,-0.22741916513639637
2026-03-10 01:15:22,13.11,53.75,13.65,53.85,6.134764636327209,6.354454638958962,-0.5400000000000009,-0.10000000000000142,-0.21969000263175253
2026-03-10 01:16:21,13.11,53.74,13.65,53.88,6.133623284766963,6.357994725108801,-0.5400000000000009,-0.14000000000000057,-0.2243714403418382
2026-03-10 01:17:29,13.09,53.76,13.61,53.92,6.128320193087369,6.347058852017602,-0.5199999999999996,-0.1600000000000037,-0.21873865893023314
2026-03-10 01:18:30,13.08,53.71,13.65,53.87,6.118834178751391,6.356814696392185,-0.5700000000000003,-0.1599999999999966,-0.23798051764079364
