time,score_all,score_dAH,resid_dAH_signed,resid_dAH_z,ewma_z,ewma_abs,cusum_pos,cusum_neg,cusum_abs
2026-03-15 08:45:00,0.3003270626068115,0.1409967839717865,0.1409967839717865,4.47812148421501,4.695835453235401,4.695835453235401,305.5584263554389,0.0,305.5584263554389
2026-03-15 08:50:00,0.2871136963367462,0.14105074107646942,0.14105074107646942,4.479874557066394,4.6526432740015995,4.6526432740015995,309.5383009125053,0.0,309.5383009125053
2026-03-15 08:55:00,0.3013902008533478,0.14209924638271332,0.14209924638271332,4.51394062116877,4.624902743435034,4.624902743435034,313.5522415336741,0.0,313.5522415336741
2026-03-15 09:00:00,0.2602498531341553,0.13368141651153564,0.13368141651153564,4.240444311434568,4.548011057034941,4.548011057034941,317.2926858451086,0.0,317.2926858451086
2026-03-15 09:05:00,0.27707013487815857,0.13093815743923187,0.13093815743923187,4.151315492677035,4.4686719441633596,4.4686719441633596,320.94400133778566,0.0,320.94400133778566
2026-03-15 09:10:00,0.2785300314426422,0.13971073925495148,0.13971073925495148,4.43633773595801,4.46220510252229,4.46220510252229,324.8803390737437,0.0,324.8803390737437
2026-03-15 09:15:00,0.27788862586021423,0.13321693241596222,0.13321693241596222,4.225353167040629,4.4148347154259575,4.4148347154259575,328.6056922407843,0.0,328.6056922407843
2026-03-15 09:20:00,0.3515869975090027,0.1373424381017685,0.1373424381017685,4.35939134530303,4.403746041401372,4.403746041401372,332.46508358608736,0.0,332.46508358608736
2026-03-15 09:25:00,0.49899739027023315,0.1460081934928894,0.1460081934928894,4.640942785139774,4.451185390149053,4.451185390149053,336.60602637122713,0.0,336.60602637122713
2026-03-15 09:30:00,0.7267135381698608,0.15798689424991608,0.15798689424991608,5.0301322202546865,4.56697475617018,4.56697475617018,341.13615859148183,0.0,341.13615859148183
2026-03-15 09:35:00,0.913177490234375,0.16850914061069489,0.16850914061069489,5.372001276035986,4.7279800601433415,4.7279800601433415,346.0081598675178,0.0,346.0081598675178
2026-03-15 09:40:00,1.1820741891860962,0.15477444231510162,0.15477444231510162,4.925759268696409,4.767535901853956,4.767535901853956,350.43391913621423,0.0,350.43391913621423
2026-03-15 09:45:00,1.4828102588653564,0.13089071214199066,0.13089071214199066,4.149773989236326,4.64398351933043,4.64398351933043,354.08369312545057,0.0,354.08369312545057
2026-03-15 09:50:00,1.783131718635559,0.10961800813674927,0.10961800813674927,3.458621265489544,4.406911068562253,4.406911068562253,357.04231439094013,0.0,357.04231439094013
2026-03-15 09:55:00,1.9591068029403687,0.09789568930864334,0.09789568930864334,3.0777617102267354,4.14108119689515,4.14108119689515,359.6200761011669,0.0,359.6200761011669
2026-03-15 10:00:00,2.0968103408813477,0.10004565864801407,0.10004565864801407,3.147614473867504,3.9423878522896207,3.9423878522896207,362.2676905750344,0.0,362.2676905750344
2026-03-15 10:05:00,2.205061435699463,0.194158673286438,0.194158673286438,6.205357692188065,4.39498182026931,4.39498182026931,367.97304826722245,0.0,367.97304826722245
2026-03-15 10:10:00,2.234341621398926,0.2624623477458954,0.2624623477458954,8.42455232926551,5.2008959220685504,5.2008959220685504,375.89760059648796,0.0,375.89760059648796
2026-03-15 10:15:00,2.214266300201416,0.29416748881340027,0.29416748881340027,9.454656193832177,6.051647976421275,6.051647976421275,384.85225679032015,0.0,384.85225679032015
2026-03-15 10:20:00,2.1501221656799316,0.3656888008117676,0.3656888008117676,11.778392263371593,7.1969968338113395,7.1969968338113395,396.13064905369174,0.0,396.13064905369174
2026-03-15 10:25:00,2.0529119968414307,0.36508607864379883,0.36508607864379883,11.758809747300692,8.10935941650921,8.10935941650921,407.38945880099243,0.0,407.38945880099243
2026-03-15 10:30:00,1.9421038627624512,0.32329294085502625,0.32329294085502625,10.400945650215636,8.567676663250495,8.567676663250495,417.2904044512081,0.0,417.2904044512081
2026-03-15 10:35:00,1.8849722146987915,0.2901622951030731,0.2901622951030731,9.324526966191721,8.71904672383874,8.71904672383874,426.1149314173998,0.0,426.1149314173998
2026-03-15 10:40:00,1.864823341369629,0.24569940567016602,0.24569940567016602,7.879922315573066,8.551221842185607,8.551221842185607,433.4948537329729,0.0,433.4948537329729
2026-03-15 10:45:00,1.8344581127166748,0.19362424314022064,0.19362424314022064,6.187993992156349,8.078576272179756,8.078576272179756,439.18284772512925,0.0,439.18284772512925
2026-03-15 10:50:00,1.8174868822097778,0.19364170730113983,0.19364170730113983,6.188561404855001,7.700573298714805,7.700573298714805,444.8714091299843,0.0,444.8714091299843
2026-03-15 10:55:00,1.7586568593978882,0.20430545508861542,0.20430545508861542,6.535027859088864,7.467464210789617,7.467464210789617,450.90643698907314,0.0,450.90643698907314
2026-03-15 11:00:00,1.7133798599243164,0.19804798066616058,0.19804798066616058,6.331721758943351,7.240315720420365,7.240315720420365,456.7381587480165,0.0,456.7381587480165
2026-03-15 11:05:00,1.699867606163025,0.16942012310028076,0.16942012310028076,5.401599207206738,6.87257241777764,6.87257241777764,461.6397579552232,0.0,461.6397579552232
2026-03-15 11:10:00,1.6646658182144165,0.1435638815164566,0.1435638815164566,4.5615267936521775,6.410363292952548,6.410363292952548,465.7012847488754,0.0,465.7012847488754
